NUTS3_addit_demolition,share_sfh_1977,share_sfh_77_90,share_sfh_90_17,share_sfh_2017__,share_mfh_1977,share_mfh_77_90,share_mfh_90_17,share_mfh_2017__,share_nres_1977,share_nres_77_90,share_nres_90_17,share_nres_2017__
f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4
,Share of initial area per BCAT,Share of initial area per BCAT,Share of initial area per BCAT,Share of initial area per BCAT,Share of initial area per BCAT,Share of initial area per BCAT,Share of initial area per BCAT,Share of initial area per BCAT,Share of initial area per BCAT,Share of initial area per BCAT,Share of initial area per BCAT,Share of initial area per BCAT
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,0.74214,0.06249,0.07999,0.24009,0.74173,0.06249,0.07998,0.24051,0.73329,0.06260,0.07985,0.24897
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,0.62783,0.12400,0.14998,0.17716,0.62749,0.12398,0.14997,0.17752,0.62035,0.12421,0.14971,0.18469
1.00000,0.57847,0.13094,0.19997,0.17715,0.57815,0.13093,0.19996,0.17749,0.57158,0.13117,0.19961,0.18417
1.00000,0.48022,0.17134,0.27269,0.15942,0.47996,0.17132,0.27267,0.15972,0.47450,0.17164,0.27220,0.16533
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,0.50243,0.16107,0.25739,0.15605,0.50216,0.16106,0.25737,0.15636,0.49645,0.16135,0.25693,0.16222
1.00000,0.44424,0.19542,0.28996,0.13938,0.44400,0.19540,0.28994,0.13965,0.43895,0.19576,0.28944,0.14485
1.00000,0.52920,0.14529,0.24239,0.13340,0.52892,0.14527,0.24238,0.13371,0.52290,0.14554,0.24196,0.13988
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,0.58366,0.11507,0.20997,0.16771,0.58335,0.11506,0.20996,0.16805,0.57671,0.11527,0.20959,0.17484
1.00000,0.54445,0.14241,0.22769,0.14666,0.54415,0.14240,0.22768,0.14698,0.53796,0.14266,0.22728,0.15331
1.00000,0.56674,0.11688,0.22769,0.13889,0.56643,0.11686,0.22768,0.13922,0.55999,0.11708,0.22728,0.14584
1.00000,0.60705,0.10812,0.18997,0.18313,0.60671,0.10811,0.18996,0.18348,0.59981,0.10831,0.18963,0.19051
1.00000,0.62075,0.10411,0.17819,0.15512,0.62042,0.10410,0.17818,0.15548,0.61336,0.10429,0.17787,0.16265
1.00000,0.53073,0.14830,0.23759,0.17032,0.53044,0.14829,0.23758,0.17064,0.52440,0.14856,0.23717,0.17681
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,0.58519,0.14128,0.18179,0.18708,0.58487,0.14127,0.18178,0.18742,0.57821,0.14153,0.18147,0.19413
1.00000,0.57032,0.12825,0.21209,0.16063,0.57000,0.12824,0.21208,0.16097,0.56352,0.12848,0.21171,0.16758
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,0.54344,0.14677,0.22446,0.12295,0.54314,0.14676,0.22444,0.12328,0.53697,0.14703,0.22406,0.12957
1.00000,0.58626,0.11209,0.20997,0.15015,0.58594,0.11208,0.20996,0.15049,0.57928,0.11229,0.20959,0.15731
1.00000,0.60968,0.11322,0.18179,0.11550,0.60935,0.11321,0.18178,0.11585,0.60241,0.11342,0.18147,0.12289
1.00000,0.59319,0.13392,0.17997,0.13636,0.59287,0.13390,0.17996,0.13671,0.58612,0.13415,0.17965,0.14352
1.00000,0.51958,0.16863,0.22997,0.14301,0.51930,0.16862,0.22995,0.14332,0.51339,0.16893,0.22956,0.14931
1.00000,0.55609,0.13129,0.22546,0.15411,0.55579,0.13128,0.22545,0.15444,0.54946,0.13152,0.22506,0.16091
1.00000,0.52651,0.15078,0.23996,0.12849,0.52622,0.15076,0.23995,0.12880,0.52024,0.15104,0.23954,0.13492
1.00000,0.44944,0.16963,0.30995,0.11852,0.44919,0.16961,0.30994,0.11880,0.44408,0.16992,0.30940,0.12414
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,0.55422,0.13888,0.21997,0.18179,0.55392,0.13886,0.21996,0.18212,0.54762,0.13912,0.21958,0.18854
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,0.68931,0.06349,0.13998,0.17433,0.68894,0.06348,0.13997,0.17472,0.68110,0.06360,0.13973,0.18268
1.00000,0.73736,0.06875,0.07920,0.14068,0.73696,0.06874,0.07919,0.14109,0.72857,0.06887,0.07906,0.14948
1.00000,0.72135,0.07638,0.08999,0.15680,0.72096,0.07637,0.08998,0.15720,0.71276,0.07651,0.08983,0.16542
1.00000,0.68514,0.08072,0.12743,0.17848,0.68476,0.08071,0.12743,0.17887,0.67697,0.08086,0.12721,0.18673
1.00000,0.68334,0.07170,0.13859,0.17780,0.68297,0.07169,0.13859,0.17818,0.67520,0.07182,0.13835,0.18606
1.00000,0.69192,0.08152,0.11879,0.14481,0.69154,0.08151,0.11879,0.14520,0.68367,0.08166,0.11858,0.15312
1.00000,0.71616,0.07241,0.09999,0.15323,0.71577,0.07241,0.09998,0.15363,0.70762,0.07254,0.09981,0.16181
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,0.65814,0.08928,0.14998,0.18548,0.65778,0.08927,0.14997,0.18585,0.65030,0.08943,0.14971,0.19343
1.00000,0.70649,0.08446,0.09900,0.16176,0.70611,0.08446,0.09899,0.16216,0.69808,0.08461,0.09882,0.17021
1.00000,0.61484,0.08928,0.19997,0.20568,0.61450,0.08927,0.19996,0.20603,0.60751,0.08943,0.19961,0.21320
1.00000,0.65248,0.10705,0.13859,0.14985,0.65212,0.10704,0.13859,0.15022,0.64470,0.10724,0.13835,0.15768
1.00000,0.55228,0.15689,0.20405,0.13859,0.55198,0.15688,0.20404,0.13892,0.54570,0.15716,0.20369,0.14527
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,0.59761,0.08152,0.22769,0.22485,0.59728,0.08151,0.22768,0.22519,0.59048,0.08166,0.22728,0.23223
1.00000,0.57414,0.10614,0.22997,0.22461,0.57382,0.10613,0.22995,0.22494,0.56730,0.10632,0.22956,0.23167
1.00000,0.62367,0.11723,0.16159,0.16212,0.62333,0.11722,0.16158,0.16248,0.61624,0.11744,0.16130,0.16963
1.00000,0.62571,0.10017,0.17644,0.18703,0.62536,0.10016,0.17644,0.18740,0.61825,0.10034,0.17613,0.19463
1.00000,0.66074,0.08630,0.14998,0.16243,0.66037,0.08629,0.14997,0.16281,0.65286,0.08645,0.14971,0.17042
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,0.64733,0.10313,0.14849,0.17707,0.64698,0.10312,0.14849,0.17744,0.63962,0.10330,0.14823,0.18487
1.00000,0.65034,0.09820,0.14998,0.17887,0.64999,0.09820,0.14997,0.17924,0.64259,0.09838,0.14971,0.18671
1.00000,0.65954,0.10621,0.13129,0.16091,0.65918,0.10620,0.13129,0.16129,0.65168,0.10639,0.13106,0.16882
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
