NUTS3_addit_demolition,gfa_sfh_1977,gfa_sfh_77_90,gfa_sfh_90_17,gfa_sfh_2017__,gfa_mfh_1977,gfa_mfh_77_90,gfa_mfh_90_17,gfa_mfh_2017__,gfa_nres_1977,gfa_nres_77_90,gfa_nres_90_17,gfa_nres_2017__,XXX,gfa_total_2017,gfa_res_2017,gfa_nres_2017,gfa_total,gfa_re,gfa_nres,gfa_new
f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4
,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,675.59576,542.31201,133.28377,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,80.02447,54.46749,25.55697,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,80.02447,54.46749,25.55697,0.00000,0.00000,0.00000,0.00000
0.00000,5.19584,0.89699,1.65874,2.75048,26.40312,4.56085,8.43492,14.01355,14.59527,2.57462,4.72685,8.09291,0.00000,80.02447,54.46749,25.55697,93.90414,63.91449,29.98965,24.85695
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,380.25732,307.77292,72.48441,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,108.17402,85.88927,22.28474,0.00000,0.00000,0.00000,0.00000
0.00000,10.39377,4.36591,5.94081,4.98630,11.48255,4.82614,6.56772,5.52527,6.11816,2.62599,3.54757,3.07915,0.00000,62.56649,48.72096,13.84553,69.45934,54.08847,15.37087,13.59072
0.00000,4.64982,2.30285,3.54913,2.46248,1.69644,0.84068,1.29577,0.90102,1.55830,0.78859,1.20663,0.86325,0.00000,19.78428,15.83299,3.95129,22.11498,17.69821,4.41678,4.22676
